observation_date,DEXUSUK,Return,Log_Return
02-01-80,2.2427,,
03-01-80,2.24,-0.001203906,-0.001204631
04-01-80,2.237,-0.001339286,-0.001340183
07-01-80,2.2615,0.010952168,0.010892627
08-01-80,2.262,0.000221092,0.000221068
09-01-80,2.266,0.001768347,0.001766785
10-01-80,2.258,-0.00353045,-0.003536697
11-01-80,2.257,-0.00044287,-0.000442968
14-01-80,2.2755,0.008196721,0.008163311
15-01-80,2.2765,0.000439464,0.000439367
16-01-80,2.271,-0.002415989,-0.002418913
17-01-80,2.277,0.002642008,0.002638524
18-01-80,2.2855,0.003732982,0.003726032
21-01-80,2.2835,-0.000875082,-0.000875465
22-01-80,2.275,-0.003722356,-0.003729301
23-01-80,2.2775,0.001098901,0.001098298
24-01-80,2.2778,0.000131723,0.000131715
25-01-80,2.261,-0.007375538,-0.007402872
28-01-80,2.2475,-0.005970809,-0.005988706
29-01-80,2.2495,0.000889878,0.000889482
30-01-80,2.262,0.00555679,0.005541408
31-01-80,2.2667,0.002077807,0.002075652
01-02-80,2.274,0.003220541,0.003215366
04-02-80,2.2865,0.005496922,0.005481869
05-02-80,2.2905,0.001749399,0.00174787
06-02-80,2.312,0.009386597,0.009342816
07-02-80,2.3015,-0.004541522,-0.004551867
08-02-80,2.298,-0.001520747,-0.001521905
11-02-80,2.3047,0.002915579,0.002911337
12-02-80,,-1,
13-02-80,2.308,#DIV/0!,
14-02-80,2.3131,0.002209705,0.000958604
15-02-80,2.295,-0.007824997,-0.003411719
18-02-80,,-1,
19-02-80,2.272,#DIV/0!,
20-02-80,2.2794,0.003257042,0.001412217
21-02-80,2.2865,0.003114855,0.001350662
22-02-80,2.2745,-0.005248196,-0.002285265
25-02-80,2.276,0.000659486,0.000286317
26-02-80,2.2767,0.000307557,0.00013355
27-02-80,2.287,0.004524092,0.001960357
28-02-80,2.2848,-0.000961959,-0.000417975
29-02-80,2.273,-0.005164566,-0.002248754
03-03-80,2.242,-0.013638363,-0.005963827
04-03-80,2.235,-0.003122212,-0.001358081
05-03-80,2.24,0.002237136,0.000970491
06-03-80,2.2335,-0.002901786,-0.001262062
07-03-80,2.227,-0.002910231,-0.00126574
10-03-80,2.2168,-0.004580153,-0.001993704
11-03-80,2.2265,0.004375677,0.001896187
12-03-80,2.2335,0.003143948,0.001363257
13-03-80,2.223,-0.004701142,-0.002046494
14-03-80,2.213,-0.004498426,-0.001958049
17-03-80,2.1875,-0.01152282,-0.005033352
18-03-80,2.186,-0.000685714,-0.000297904
19-03-80,2.1905,0.002058554,0.0008931
20-03-80,2.194,0.001597809,0.000693366
21-03-80,2.1835,-0.004785779,-0.002083427
24-03-80,2.186,0.001144951,0.000496961
25-03-80,2.1885,0.001143641,0.000496393
26-03-80,2.1855,-0.001370802,-0.00059574
27-03-80,2.174,-0.005261954,-0.002291271
28-03-80,2.169,-0.002299908,-0.000999988
31-03-80,2.16,-0.004149378,-0.001805801
01-04-80,2.1515,-0.003935185,-0.001712401
02-04-80,2.154,0.00116198,0.000504349
03-04-80,2.139,-0.006963788,-0.003034914
04-04-80,2.135,-0.001870033,-0.000812905
07-04-80,2.14,0.00234192,0.001015894
08-04-80,2.179,0.018224299,0.007843457
09-04-80,2.186,0.003212483,0.001392927
10-04-80,2.1915,0.002516011,0.001091317
11-04-80,2.195,0.00159708,0.00069305
14-04-80,2.2035,0.003872437,0.00167853
15-04-80,2.1875,-0.007261175,-0.003164993
16-04-80,2.217,0.013485714,0.005817631
17-04-80,2.215,-0.00090212,-0.000391963
18-04-80,2.2185,0.001580135,0.000685702
21-04-80,2.242,0.010592743,0.004576175
22-04-80,2.2345,-0.003345227,-0.001455249
23-04-80,2.269,0.015439696,0.006654137
24-04-80,2.2635,-0.002423975,-0.001053997
25-04-80,2.2735,0.004417937,0.00191446
28-04-80,2.283,0.004178579,0.001810953
29-04-80,2.2695,-0.005913272,-0.002575724
30-04-80,2.2585,-0.004846883,-0.002110092
01-05-80,2.259,0.000221386,9.6136E-05
02-05-80,2.2555,-0.001549358,-0.000673399
05-05-80,2.278,0.009975615,0.004310888
06-05-80,2.2795,0.000658472,0.000285877
07-05-80,2.2815,0.000877385,0.000380877
08-05-80,2.285,0.001534078,0.000665731
09-05-80,2.267,-0.007877462,-0.003434684
12-05-80,2.281,0.006175562,0.002673765
13-05-80,2.279,-0.000876808,-0.00038096
14-05-80,2.2975,0.008117595,0.003511195
15-05-80,2.3005,0.001305767,0.000566718
16-05-80,2.284,-0.007172354,-0.003126138
19-05-80,2.2835,-0.000218914,-9.50836E-05
20-05-80,2.291,0.003284432,0.001424073
21-05-80,2.3305,0.017241379,0.007424018
22-05-80,2.3285,-0.000858185,-0.000372865
23-05-80,2.344,0.006656646,0.002881365
26-05-80,,-1,
27-05-80,2.37,#DIV/0!,
28-05-80,2.359,-0.00464135,-0.002020405
29-05-80,2.346,-0.00551081,-0.002399933
30-05-80,2.3425,-0.001491901,-0.000648408
02-06-80,2.3365,-0.002561366,-0.001113814
03-06-80,2.303,-0.014337685,-0.006271847
04-06-80,2.3215,0.008033,0.00347475
05-06-80,2.3305,0.003876804,0.001680419
06-06-80,2.3318,0.00055782,0.000242191
09-06-80,2.3505,0.008019556,0.003468958
10-06-80,2.3327,-0.007572857,-0.003301366
11-06-80,2.3348,0.000900244,0.000390795
12-06-80,2.3385,0.001584718,0.00068769
13-06-80,2.3425,0.001710498,0.000742225
16-06-80,2.3405,-0.000853789,-0.000370954
17-06-80,2.3306,-0.004229865,-0.001840903
18-06-80,2.3323,0.000729426,0.00031667
19-06-80,2.3355,0.001372036,0.000595459
20-06-80,2.335,-0.000214087,-9.29867E-05
23-06-80,2.341,0.002569593,0.001114529
24-06-80,2.3357,-0.00226399,-0.000984353
25-06-80,2.336,0.000128441,5.57777E-05
26-06-80,2.3435,0.003210616,0.001392119
27-06-80,2.347,0.001493493,0.000648132
30-06-80,2.3555,0.003621645,0.001570019
01-07-80,2.3615,0.00254723,0.001104841
02-07-80,2.358,-0.001482109,-0.000644149
03-07-80,2.3483,-0.004113656,-0.001790223
04-07-80,,-1,
07-07-80,2.3825,#DIV/0!,
08-07-80,2.373,-0.003987408,-0.001735171
09-07-80,2.3735,0.000210704,9.14978E-05
10-07-80,2.3755,0.000842637,0.000365799
11-07-80,2.3777,0.000926121,0.000402023
14-07-80,2.3755,-0.000925264,-0.000402023
15-07-80,2.3715,-0.001683856,-0.000731906
16-07-80,2.3715,0,0
17-07-80,2.38,0.003584229,0.001553828
18-07-80,2.3742,-0.002436975,-0.001059656
21-07-80,2.3795,0.002232331,0.000968408
22-07-80,2.388,0.003572179,0.001548613
23-07-80,2.3845,-0.001465662,-0.000636996
24-07-80,2.3965,0.005032502,0.002180107
25-07-80,2.3905,-0.002503651,-0.001088685
28-07-80,2.3862,-0.001798787,-0.000781907
29-07-80,2.371,-0.006369961,-0.002775287
30-07-80,2.348,-0.009700548,-0.004233461
31-07-80,2.3425,-0.002342419,-0.001018493
01-08-80,2.333,-0.004055496,-0.001764861
04-08-80,2.3425,0.00407201,0.001764861
05-08-80,2.3555,0.005549626,0.002403509
06-08-80,2.374,0.007853959,0.003397606
07-08-80,2.3698,-0.001769166,-0.000769019
08-08-80,2.372,0.000928348,0.00040299
11-08-80,2.3718,-8.4317E-05,-3.662E-05
12-08-80,2.373,0.000505945,0.000219673
13-08-80,2.3755,0.001053519,0.000457297
14-08-80,2.3755,0,0
15-08-80,2.3795,0.001683856,0.000730674
18-08-80,2.369,-0.004412692,-0.001920648
19-08-80,2.36,-0.003799071,-0.001653058
20-08-80,2.3685,0.003601695,0.001561386
21-08-80,2.369,0.000211104,9.16717E-05
22-08-80,2.3655,-0.001477417,-0.000642108
25-08-80,2.3685,0.001268231,0.000550437
26-08-80,2.3795,0.00464429,0.00201232
27-08-80,2.3905,0.00462282,0.002003039
28-08-80,2.389,-0.000627484,-0.000272598
29-08-80,2.396,0.002930096,0.001270664
01-09-80,,-1,
02-09-80,2.418,#DIV/0!,
03-09-80,2.4155,-0.001033912,-0.000449255
04-09-80,2.418,0.001034982,0.000449255
05-09-80,2.413,-0.002067825,-0.000898975
08-09-80,2.4175,0.001864898,0.000809161
09-09-80,2.4005,-0.007032058,-0.003064772
10-09-80,2.402,0.00062487,0.000271293
11-09-80,2.4115,0.003955037,0.001714263
12-09-80,2.4135,0.000829359,0.000360037
15-09-80,2.396,-0.00725088,-0.003160489
16-09-80,2.3865,-0.003964942,-0.001725375
17-09-80,2.3923,0.002430337,0.001054202
18-09-80,2.384,-0.003469465,-0.001509389
19-09-80,2.3855,0.000629195,0.00027317
22-09-80,2.403,0.007335988,0.00317435
23-09-80,2.402,-0.000416146,-0.000180768
24-09-80,2.399,-0.001248959,-0.000542755
25-09-80,2.3992,8.33681E-05,3.62048E-05
26-09-80,2.3915,-0.003209403,-0.001396068
29-09-80,2.3905,-0.000418148,-0.000181637
30-09-80,2.387,-0.001464129,-0.000636329
01-10-80,2.391,0.001675744,0.000727157
02-10-80,2.386,-0.002091175,-0.000909137
03-10-80,2.3883,0.000963956,0.000418439
06-10-80,2.3978,0.003977725,0.001724077
07-10-80,2.3925,-0.002210359,-0.000961009
08-10-80,2.393,0.000208986,9.07522E-05
09-10-80,2.3972,0.001755119,0.00076157
10-10-80,2.4028,0.002336059,0.001013354
13-10-80,,-1,
14-10-80,2.4078,#DIV/0!,
15-10-80,2.407,-0.000332254,-0.00014432
16-10-80,2.4165,0.003946822,0.001710709
17-10-80,2.413,-0.001448376,-0.000629478
20-10-80,2.4295,0.006837961,0.002959581
21-10-80,2.435,0.00226384,0.000982062
22-10-80,2.4345,-0.000205339,-8.91867E-05
23-10-80,2.442,0.003080715,0.001335881
24-10-80,2.44,-0.000819001,-0.000355833
27-10-80,2.438,-0.000819672,-0.000356125
28-10-80,2.4345,-0.001435603,-0.000623922
29-10-80,2.441,0.002669953,0.001158001
30-10-80,2.438,-0.001229005,-0.000534078
31-10-80,2.4365,-0.000615258,-0.000267286
03-11-80,2.443,0.002667761,0.001157051
04-11-80,,-1,
05-11-80,2.446,#DIV/0!,
06-11-80,2.438,-0.003270646,-0.001422751
07-11-80,2.418,-0.008203445,-0.003577405
10-11-80,2.3965,-0.008891646,-0.003878863
11-11-80,,-1,
12-11-80,2.413,#DIV/0!,
13-11-80,2.4175,0.001864898,0.000809161
14-11-80,2.403,-0.005997932,-0.002612712
17-11-80,2.394,-0.003745318,-0.001629625
18-11-80,2.39,-0.001670844,-0.000726245
19-11-80,2.376,-0.005857741,-0.002551465
20-11-80,2.385,0.003787879,0.001641947
21-11-80,2.3585,-0.011111111,-0.004852503
24-11-80,2.339,-0.008267967,-0.003605659
25-11-80,2.355,0.00684053,0.00296069
26-11-80,2.3695,0.006157113,0.002665802
27-11-80,,-1,
28-11-80,2.3575,#DIV/0!,
01-12-80,2.3485,-0.003817603,-0.001661137
02-12-80,2.3415,-0.002980626,-0.001296402
03-12-80,2.346,0.001921845,0.000833846
04-12-80,2.3442,-0.000767263,-0.000333346
05-12-80,2.339,-0.002218241,-0.00096444
08-12-80,2.3435,0.001923899,0.000834736
09-12-80,2.3355,-0.003413697,-0.001485086
10-12-80,2.34,0.001926782,0.000835986
11-12-80,2.3145,-0.010897436,-0.004758672
12-12-80,2.3235,0.003888529,0.001685492
15-12-80,2.3275,0.001721541,0.000747013
16-12-80,2.309,-0.007948443,-0.003465757
17-12-80,2.33,0.009094846,0.003931988
18-12-80,2.324,-0.002575107,-0.001119797
19-12-80,2.341,0.007314974,0.00316529
22-12-80,2.351,0.004271679,0.001851215
23-12-80,2.368,0.007230966,0.003129069
24-12-80,2.36,-0.003378378,-0.001469695
25-12-80,,-1,
26-12-80,2.379,#DIV/0!,
29-12-80,2.366,-0.005464481,-0.002379702
30-12-80,2.39,0.010143702,0.004383161
31-12-80,2.389,-0.00041841,-0.000181751
01-01-81,,-1,
02-01-81,2.382,#DIV/0!,
05-01-81,2.4155,0.014063812,0.006065285
06-01-81,2.4225,0.002897951,0.001256744
07-01-81,2.4115,-0.004540764,-0.001976519
08-01-81,2.4035,-0.003317437,-0.00144314
09-01-81,2.395,-0.003536509,-0.001538609
12-01-81,2.397,0.000835073,0.000362516
13-01-81,2.388,-0.003754693,-0.001633712
14-01-81,2.4025,0.006072027,0.002629074
15-01-81,2.4005,-0.000832466,-0.000361686
16-01-81,2.3935,-0.002916059,-0.001268278
19-01-81,2.405,0.004804679,0.002081649
20-01-81,2.4185,0.005613306,0.002431011
21-01-81,2.427,0.003514575,0.001523685
22-01-81,2.403,-0.009888752,-0.004316006
23-01-81,2.407,0.001664586,0.000722319
26-01-81,2.416,0.003739094,0.00162084
27-01-81,2.402,-0.005794702,-0.002523927
28-01-81,2.4083,0.002622814,0.001137583
29-01-81,2.3968,-0.004775153,-0.00207879
30-01-81,2.3655,-0.013059079,-0.005708844
02-02-81,2.349,-0.006975269,-0.003039936
03-02-81,2.3505,0.00063857,0.000277239
04-02-81,2.356,0.002339928,0.001015031
05-02-81,2.3405,-0.006578947,-0.002866641
06-02-81,2.34,-0.00021363,-9.27881E-05
09-02-81,2.3405,0.000213675,9.27881E-05
10-02-81,2.337,-0.001495407,-0.000649933
11-02-81,2.3375,0.00021395,9.29072E-05
12-02-81,,-1,
13-02-81,2.2845,#DIV/0!,
16-02-81,,-1,
17-02-81,2.263,#DIV/0!,
18-02-81,2.266,0.001325674,0.000575352
19-02-81,2.284,0.007943513,0.003436194
20-02-81,2.31,0.011383538,0.00491588
23-02-81,2.244,-0.028571429,-0.012589127
24-02-81,2.233,-0.004901961,-0.00213413
25-02-81,2.228,-0.00223914,-0.000973537
26-02-81,2.2265,-0.00067325,-0.000292487
27-02-81,2.204,-0.010105547,-0.004411109
02-03-81,2.1805,-0.010662432,-0.004655499
03-03-81,2.205,0.011235955,0.004852503
04-03-81,2.198,-0.003174603,-0.001380906
05-03-81,2.204,0.002729754,0.001183902
06-03-81,2.1925,-0.005217786,-0.002271988
09-03-81,2.215,0.010262258,0.004434129
10-03-81,2.228,0.005869074,0.002541456
11-03-81,2.2165,-0.00516158,-0.002247451
12-03-81,2.219,0.001127904,0.000489567
13-03-81,2.217,-0.000901307,-0.000391609
16-03-81,2.2365,0.00879567,0.003803209
17-03-81,2.249,0.00558909,0.002420553
18-03-81,2.2785,0.013116941,0.005659577
19-03-81,2.2805,0.00087777,0.000381044
20-03-81,2.263,-0.007673756,-0.003345523
23-03-81,2.2495,-0.005965532,-0.002598556
24-03-81,2.2655,0.007112692,0.003078069
25-03-81,2.2625,-0.001324211,-0.000575479
26-03-81,2.245,-0.007734807,-0.003372243
27-03-81,2.226,-0.008463252,-0.003691185
30-03-81,2.2375,0.005166217,0.002237884
31-03-81,2.2325,-0.002234637,-0.000971576
01-04-81,2.246,0.006047032,0.002618284
02-04-81,2.218,-0.012466607,-0.00544821
03-04-81,2.195,-0.010369702,-0.004527017
06-04-81,2.175,-0.009111617,-0.003975263
07-04-81,2.203,0.012873563,0.005555236
08-04-81,2.196,-0.003177485,-0.001382161
09-04-81,2.19,-0.00273224,-0.001188221
10-04-81,2.185,-0.002283105,-0.000992674
13-04-81,2.163,-0.01006865,-0.004394922
14-04-81,2.1758,0.005917707,0.002562453
15-04-81,2.153,-0.010478904,-0.004574943
16-04-81,2.154,0.000464468,0.000201669
17-04-81,2.154,0,0
20-04-81,2.1575,0.001624884,0.000705105
21-04-81,2.1617,0.001946698,0.000844618
22-04-81,2.1865,0.011472452,0.004954059
23-04-81,2.1745,-0.005488223,-0.00239007
24-04-81,2.167,-0.003449069,-0.001500501
27-04-81,2.163,-0.00184587,-0.000802392
28-04-81,2.156,-0.003236246,-0.001407763
29-04-81,2.143,-0.006029685,-0.002626585
30-04-81,2.1395,-0.001633224,-0.00070988
01-05-81,2.143,0.001635896,0.00070988
04-05-81,2.118,-0.011665889,-0.005096215
05-05-81,2.1135,-0.002124646,-0.000923704
06-05-81,2.1168,0.001561391,0.000677575
07-05-81,2.1035,-0.006283069,-0.00273731
08-05-81,2.1155,0.005704778,0.002470513
11-05-81,2.101,-0.006854172,-0.002986977
12-05-81,2.0875,-0.006425512,-0.002799568
13-05-81,2.0775,-0.004790419,-0.002085452
14-05-81,2.0663,-0.005391095,-0.002347657
15-05-81,2.0745,0.003968446,0.001720063
18-05-81,2.0882,0.006604001,0.002858652
19-05-81,2.0765,-0.005602912,-0.002440156
20-05-81,2.081,0.002167108,0.000940145
21-05-81,2.068,-0.006246997,-0.002721546
22-05-81,2.0725,0.002176015,0.000944005
25-05-81,,-1,
26-05-81,2.066,#DIV/0!,
27-05-81,2.06,-0.002904163,-0.001263097
28-05-81,2.068,0.003883495,0.001683314
29-05-81,2.07,0.000967118,0.000419811
01-06-81,2.0575,-0.006038647,-0.002630502
02-06-81,2.036,-0.010449575,-0.00456207
03-06-81,2.016,-0.009823183,-0.004287246
04-06-81,1.94,-0.037698413,-0.016688798
05-06-81,1.93,-0.005154639,-0.002244421
08-06-81,1.94,0.005181347,0.002244421
09-06-81,1.9405,0.000257732,0.000111917
10-06-81,1.9705,0.015459933,0.006662792
11-06-81,1.949,-0.010910936,-0.0047646
12-06-81,1.957,0.004104669,0.001778987
15-06-81,2.002,0.022994379,0.009873247
16-06-81,1.9948,-0.003596404,-0.001564714
17-06-81,1.997,0.001102867,0.000478705
18-06-81,1.976,-0.010515774,-0.004591125
19-06-81,1.972,-0.002024291,-0.00088003
22-06-81,1.9918,0.010040568,0.004338817
23-06-81,1.9982,0.003213174,0.001393227
24-06-81,1.979,-0.009608648,-0.00419316
25-06-81,1.953,-0.013137948,-0.005743551
26-06-81,1.949,-0.002048131,-0.000890404
29-06-81,1.9435,-0.00282196,-0.001227294
30-06-81,1.93,-0.006946231,-0.003027236
01-07-81,1.9025,-0.014248705,-0.006232644
02-07-81,1.884,-0.009724047,-0.004243767
03-07-81,1.893,0.00477707,0.002069716
06-07-81,1.9,0.003697834,0.001602987
07-07-81,1.9025,0.001315789,0.000571064
08-07-81,1.879,-0.012352168,-0.005397885
09-07-81,1.877,-0.001064396,-0.000462507
10-07-81,1.8925,0.008257858,0.003571616
13-07-81,1.8805,-0.006340819,-0.00276255
14-07-81,1.862,-0.009837809,-0.004293661
15-07-81,1.89,0.015037594,0.006482128
16-07-81,1.8825,-0.003968254,-0.001726819
17-07-81,1.8815,-0.000531208,-0.000230762
20-07-81,1.867,-0.007706617,-0.003359905
21-07-81,1.845,-0.01178361,-0.005147947
22-07-81,1.8607,0.008509485,0.003679987
23-07-81,1.8545,-0.003332079,-0.00144952
24-07-81,1.8622,0.004152063,0.001799485
27-07-81,1.86,-0.001181398,-0.000513378
28-07-81,1.8635,0.00188172,0.000816453
29-07-81,1.858,-0.002951435,-0.001283687
30-07-81,1.857,-0.000538213,-0.000233806
31-07-81,1.84,-0.00915455,-0.003994081
03-08-81,1.8015,-0.020923913,-0.009183557
04-08-81,1.7935,-0.004440744,-0.001932885
05-08-81,1.8055,0.006690828,0.002896112
06-08-81,1.798,-0.004153974,-0.001807805
07-08-81,1.7905,-0.004171301,-0.001815362
10-08-81,1.771,-0.010890813,-0.004755764
11-08-81,1.776,0.002823264,0.0012244
12-08-81,1.8115,0.019988739,0.008595377
13-08-81,1.804,-0.004140215,-0.001801805
14-08-81,1.802,-0.001108647,-0.000481747
17-08-81,1.8225,0.011376249,0.00491275
18-08-81,1.829,0.003566529,0.001546168
19-08-81,1.8315,0.001366867,0.000593218
20-08-81,1.8595,0.015288015,0.00658926
21-08-81,1.8765,0.009142243,0.003952386
24-08-81,1.849,-0.014654943,-0.006411658
25-08-81,1.8235,-0.013791239,-0.006031144
26-08-81,1.845,0.011790513,0.005090603
27-08-81,1.8425,-0.001355014,-0.000588874
28-08-81,1.849,0.003527815,0.001529415
31-08-81,1.845,-0.002163332,-0.000940541
01-09-81,1.832,-0.00704607,-0.003070901
02-09-81,1.8415,0.00518559,0.002246254
03-09-81,1.8445,0.001629107,0.000706936
04-09-81,1.843,-0.000813229,-0.000353324
07-09-81,,-1,
08-09-81,1.7935,#DIV/0!,
09-09-81,1.781,-0.006969612,-0.003037462
10-09-81,1.804,0.012914093,0.005572614
11-09-81,1.779,-0.013858093,-0.006060585
14-09-81,1.795,0.008993817,0.003888505
15-09-81,1.833,0.021169916,0.009098012
16-09-81,1.8475,0.007910529,0.003421982
17-09-81,1.832,-0.008389716,-0.003658978
18-09-81,1.834,0.001091703,0.000473862
21-09-81,1.854,0.010905125,0.004710398
22-09-81,1.831,-0.012405609,-0.005421386
23-09-81,1.8115,-0.010649918,-0.004650006
24-09-81,1.7885,-0.01269666,-0.005549394
25-09-81,1.7855,-0.001677383,-0.00072909
28-09-81,1.779,-0.003640437,-0.001583906
29-09-81,1.7945,0.00871276,0.003767515
30-09-81,1.803,0.004736695,0.002052264
01-10-81,1.831,0.015529673,0.006692618
02-10-81,1.818,-0.007099945,-0.003094465
05-10-81,1.8545,0.020077008,0.008632959
06-10-81,1.847,-0.004044217,-0.001759942
07-10-81,1.869,0.011911207,0.005142406
08-10-81,1.8985,0.015783842,0.0068013
09-10-81,1.901,0.001316829,0.000571515
12-10-81,,-1,
13-10-81,1.855,#DIV/0!,
14-10-81,1.853,-0.001078167,-0.000468495
15-10-81,1.847,-0.003237992,-0.001408524
16-10-81,1.831,-0.008662696,-0.003778551
19-10-81,1.84,0.004915347,0.002129479
20-10-81,1.819,-0.011413043,-0.004985124
21-10-81,1.8212,0.001209456,0.000524943
22-10-81,1.8148,-0.003514166,-0.001528871
23-10-81,1.8205,0.003140842,0.001361913
26-10-81,1.805,-0.008514144,-0.003713477
27-10-81,1.8108,0.003213296,0.00139328
28-10-81,1.8245,0.007565717,0.003273382
29-10-81,1.8315,0.003836668,0.001663055
30-10-81,1.862,0.016653017,0.007172754
02-11-81,1.8725,0.005639098,0.00244215
03-11-81,,-1,
04-11-81,1.878,#DIV/0!,
05-11-81,1.8725,-0.002928647,-0.001273762
06-11-81,1.875,0.001335113,0.000579446
09-11-81,1.892,0.009066667,0.00391986
10-11-81,1.867,-0.013213531,-0.005776814
11-11-81,,-1,
12-11-81,1.8945,#DIV/0!,
13-11-81,1.907,0.006598047,0.002856083
16-11-81,1.913,0.003146303,0.001364277
17-11-81,1.893,-0.010454783,-0.004564356
18-11-81,1.9115,0.009772847,0.004223688
19-11-81,1.911,-0.000261575,-0.000113615
20-11-81,1.897,-0.007326007,-0.003193356
23-11-81,1.9037,0.003531892,0.001531179
24-11-81,1.9185,0.007774334,0.003363294
25-11-81,1.928,0.004951785,0.002145226
26-11-81,,-1,
27-11-81,1.956,#DIV/0!,
30-11-81,1.955,-0.000511247,-0.000222089
01-12-81,1.9455,-0.004859335,-0.002115527
02-12-81,1.9525,0.003598047,0.001559807
03-12-81,1.933,-0.009987196,-0.004359189
04-12-81,1.9415,0.00439731,0.001905541
07-12-81,1.935,-0.003347927,-0.001456426
08-12-81,1.9265,-0.004392765,-0.001911956
09-12-81,1.9225,-0.002076304,-0.000902665
10-12-81,1.8928,-0.015448635,-0.006761621
11-12-81,1.8775,-0.008083263,-0.003524782
14-12-81,1.8655,-0.006391478,-0.002784692
15-12-81,1.8855,0.010720986,0.004631283
16-12-81,1.8865,0.000530363,0.000230273
17-12-81,1.8865,0,0
18-12-81,1.8775,-0.004770739,-0.002076864
21-12-81,1.8715,-0.003195739,-0.001390114
22-12-81,1.886,0.007747796,0.003351857
23-12-81,1.8865,0.000265111,0.000115121
24-12-81,1.893,0.003445534,0.001493804
25-12-81,,-1,
28-12-81,1.89,#DIV/0!,
29-12-81,1.8905,0.00026455,0.000114878
30-12-81,1.9125,0.011637133,0.005024762
31-12-81,1.915,0.00130719,0.000567334
01-01-82,,-1,
04-01-82,1.926,#DIV/0!,
05-01-82,1.912,-0.007268951,-0.003168395
06-01-82,1.9253,0.006956067,0.003010523
07-01-82,1.92,-0.002752818,-0.001197182
08-01-82,1.92,0,0
11-01-82,1.887,-0.0171875,-0.007529329
12-01-82,1.873,-0.007419184,-0.003234123
13-01-82,1.868,-0.002669514,-0.001160905
14-01-82,1.8635,-0.002408994,-0.001047475
15-01-82,1.87,0.00348806,0.001512209
18-01-82,1.8835,0.007219251,0.003124018
19-01-82,1.894,0.005574728,0.00241435
20-01-82,1.8832,-0.005702218,-0.002483529
21-01-82,1.88,-0.001699235,-0.000738596
22-01-82,1.8705,-0.005053191,-0.002200137
25-01-82,1.8545,-0.008553863,-0.003730875
26-01-82,1.8705,0.008627662,0.003730875
27-01-82,1.866,-0.002405774,-0.001046073
28-01-82,1.8745,0.004555198,0.001973805
29-01-82,1.879,0.00240064,0.001041335
01-02-82,1.8605,-0.009845663,-0.004297106
02-02-82,1.8625,0.00107498,0.000466607
03-02-82,1.8585,-0.002147651,-0.000933716
04-02-82,1.87,0.006187786,0.002679041
05-02-82,1.8605,-0.005080214,-0.002211932
08-02-82,1.8625,0.00107498,0.000466607
09-02-82,1.842,-0.011006711,-0.004806656
10-02-82,1.8475,0.002985885,0.001294821
11-02-82,1.849,0.000811908,0.000352464
12-02-82,,-1,
15-02-82,,#DIV/0!,
16-02-82,1.8322,#DIV/0!,
17-02-82,1.8355,0.001801113,0.00078151
18-02-82,1.8515,0.008716971,0.003769328
19-02-82,1.8525,0.000540103,0.0002345
22-02-82,1.8475,-0.002699055,-0.00117377
23-02-82,1.831,-0.008930988,-0.003896103
24-02-82,1.8295,-0.000819224,-0.00035593
25-02-82,1.8327,0.001749112,0.000758966
26-02-82,1.82,-0.006929667,-0.003019992
01-03-82,1.8217,0.000934066,0.00040547
02-03-82,1.8125,-0.005050228,-0.002198843
03-03-82,1.823,0.005793103,0.002508653
04-03-82,1.8275,0.002468459,0.001070717
05-03-82,1.8375,0.005471956,0.002369962
08-03-82,1.825,-0.006802721,-0.002964479
09-03-82,1.8035,-0.011780822,-0.005146722
10-03-82,1.81,0.003604103,0.001562428
11-03-82,1.805,-0.002762431,-0.001201369
12-03-82,1.7975,-0.004155125,-0.001808307
15-03-82,1.807,0.005285118,0.002289254
16-03-82,1.802,-0.002767017,-0.001203366
17-03-82,1.8092,0.00399556,0.001731792
18-03-82,1.8095,0.000165819,7.20084E-05
19-03-82,1.799,-0.005802708,-0.002527424
22-03-82,1.7978,-0.000667037,-0.000289787
23-03-82,1.802,0.002336189,0.001013411
24-03-82,1.8045,0.001387347,0.0006021
25-03-82,1.7955,-0.004987531,-0.002171477
26-03-82,1.79,-0.003063214,-0.001332378
29-03-82,1.7775,-0.00698324,-0.003043422
30-03-82,1.7835,0.003375527,0.001463504
31-03-82,1.781,-0.001401738,-0.000609194
01-04-82,1.79,0.005053341,0.002189112
02-04-82,1.7875,-0.001396648,-0.000606981
05-04-82,1.7722,-0.008559441,-0.003733318
06-04-82,1.7505,-0.012244668,-0.005350617
07-04-82,1.763,0.007140817,0.003090197
08-04-82,1.753,-0.00567215,-0.002470396
09-04-82,1.754,0.000570451,0.000247673
12-04-82,1.768,0.007981756,0.003452672
13-04-82,1.769,0.000565611,0.000245572
14-04-82,1.76,-0.00508762,-0.002215165
15-04-82,1.7598,-0.000113636,-4.93544E-05
16-04-82,1.76,0.000113649,4.93544E-05
19-04-82,1.773,0.007386364,0.003196068
20-04-82,1.7705,-0.001410039,-0.000612805
21-04-82,1.777,0.003671279,0.001591497
22-04-82,1.7775,0.000281373,0.000122182
23-04-82,1.772,-0.003094233,-0.001345892
26-04-82,1.7775,0.003103837,0.001345892
27-04-82,1.7745,-0.001687764,-0.000733606
28-04-82,1.7855,0.006198929,0.002683851
29-04-82,1.794,0.004760571,0.002062584
30-04-82,1.7945,0.000278707,0.000121024
03-05-82,1.8135,0.010587907,0.004574097
04-05-82,1.7945,-0.010476978,-0.004574097
05-05-82,1.805,0.005851212,0.002533744
